article_id	level	children	key	title	local_path	status
414a53f4-0780-4821-94b3-060034db0233	2	0	[130]	NGP-Vol5-[130] အနုလောမိကာခန္တိ.md	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[96]无我相（五）项/[130]随顺忍.md	matched
156ed52b-7539-439c-98e7-ad12824c5dd4	1	13	[131]	[131] ရူပသတ္တက ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[131]色七法观法.md	matched
84ab4882-c7da-47e3-b8d4-b69c523304c0	2	0	[131]b	[131]b ၁။ အာဒါနနိက္ခေပနအားဖြင့် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[131]b 一、以取舍而观的方法.md	matched
088ace57-acfd-4366-aca0-5445ba5a98a4	2	0	[131]c	[131]c အနိစ္စအခြင်းအရာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[131]c 无常行相.md	matched
2fc1c61a-16b4-4d16-a79a-9bd532d3d604	2	0		133] ဒုက္ခအခြင်းအရာ		parse_fail
5fa09d02-07a3-4d69-b209-fe3cf9dd7a36	2	0	[134]	[134] အနတ္တ အခြင်းအရာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[134]无我行相.md	matched
659e6b50-8da7-4586-a533-0ef9908fddf7	2	0	[135]	[135] အနှစ်တစ်ရာဟူသည်	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[135]所谓百年.md;vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[135]二、以衰老坏灭而观的方法.md	dup_local
3f015edd-76c4-4d74-9c51-7096c7ccbe7c	2	0	[135]	[135] ၂။ ၀ယောဝုဍ္ဎတ္ထင်္ဂမအားဖြင့် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[135]所谓百年.md;vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[135]二、以衰老坏灭而观的方法.md	dup_local
b6f5e709-7cc0-4990-836a-a513d2e9ee9d	2	0	[137]	[137] “ ကြွ - ဆောင် - လွှဲ - လွှတ် - ချ - ဖိ ”	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[137]“举－送－移－放－置－按”.md	matched
31d9e6d6-ac56-467e-809f-213ac3a11dfa	2	0	[138]	[138] ဓာတ်လွန် - ဓာတ်ယုတ်	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[138]界之增盛与减弱.md	matched
6f769cb3-9dc4-4358-9c9a-902fe0a0e41c	2	0	[139]	[139] ၃။ အာဟာရမယရုပ် - ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[139]三、食所成色——观法.md	matched
fb9f3a27-bacc-4d37-9af1-8c19fe02b540	2	0	[140]	[140] ၄။ ဥတုမယရုပ် - ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[140]四、时节生色观法.md	matched
c1a6fef9-951f-41f9-b565-11e1bff113d9	2	0	[140]c	[140]c ၆။ စိတ္တသမုဋ္ဌာန်ရုပ် - ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[140]c 六、心所起色观法.md	matched
b4728fae-f943-4f76-9b90-ec4ba7a8695e	2	0	[143]	[143] ၇။ ဓမ္မတာရုပ် - ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[143]七、法性色——观法.md	matched
eff16380-154a-4989-805a-f7b3722e9f6c	2	0	[140]b	[140]b ၅။ ကမ္မဇရုပ် - ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[131]色七法观法/[140]b 五、业生色观法.md	matched
bb701c5b-d5fa-4d12-929a-905064f6d711	1	21	[144]a	[144]a အရူပသတ္တက ဝိပဿနာ ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[144]a 七非色观法.md	matched
645d4cc6-7dcd-49ec-8615-db74dbede4c0	2	0	[144]b	[144]b ၁။ ကလာပအားဖြင့် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[144]b 一、依聚而观的方法.md	matched
563c8d04-b4b6-4cfd-a743-4e30cc18e539	2	0	[145]	NGP-Vol5-[145] ရှေ့စိတ် - နောက်စိတ်	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[145]前心—后心.md	matched
91feffbe-49a8-4e5d-b077-b906d1d564b3	2	0	[149]a	NGP-Vol5-[149]a ၂။ ယမက = အစုံအားဖြင့် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[149]a 二、以成双而观的方法.md	matched
a116141a-bb34-4b31-a421-810f1e8bdfc4	2	0	[149]b	NGP-Vol5-[149]b ၃။ ခဏိကအားဖြင့် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[149]b 三、以刹那而观的方法.md	matched
2123a432-439a-43cd-b6cd-d8f71e7c8dc8	2	0	[150]	NGP-Vol5-[150] ၄။ ပဋိပါဋိ = အစဉ်အားဖြင့် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[150]四、依次第而观的方法.md	matched
6d81a00f-bd73-4d47-9fff-1bfa2de78f29	2	0	[151]a	NGP-Vol5-[151]a ၅။ ဒိဋ္ဌိဥဂ္ဃါဋန = ဒိဋ္ဌိကို ခွာသောအ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[151]a 五、以拔除邪见而观的方法.md	matched
ee1f9e83-fc74-4d44-8fa0-bd433d11259a	2	0	[151]b	[151]b ၆။ မာနဥဂ္ဃါဋန = မာနကို ခွာသောအားဖြ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[151]b 六、以拔除我慢而观的方法.md	matched
3d196046-fc82-4ab0-92a1-ff1b40bc0757	2	0	[152]a	[152]a ၇။ နိကန္တိပရိယာဒါန = တဏှာ (= နိကန္တိ) ကုန်အောင် မဖြစ်အောင် ရှုနည်း	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[152]a 七、令尼坎提遍尽＝渴爱（＝尼坎提）灭尽、不生起的观法.md	matched
27245763-4cd2-4a5d-a44c-bae7963df40a	2	0	[152]b	NGP-Vol5-[152]b ဒိဋ္ဌိဥဂ္ဃါဋန - မာနဥဂ္ဃါဋန - နိကန္တိ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[152]b 断除邪见 - 断除慢 - 喜爱.md	matched
d120fbf2-3482-4424-928a-d7359a437f88	2	0	[153]	NGP-Vol5-[153] အဝသဝတ္တနဋ္ဌေန အနတ္တာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[153]以不自在之义故为无我.md	matched
1015b1f2-38d2-495c-b6f5-0318608717fa	2	0	[154]	NGP-Vol5-[154] ဟုတွာ အဘာ၀ဋ္ဌေန အနိစ္စာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[154]以成已不存在之义故为无常.md	matched
e99663fb-2c10-45f9-9add-b3d3c703b840	2	0	[155]	NGP-Vol5-[155] ဥပ္ပါဒ၀ယပဋိပီဠနဋ္ဌေန ဒုက္ခာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[155]以生灭逼迫之义故为苦.md	matched
aeaf0fbf-c93a-44b4-9099-4c18b96be7fe	2	0	[156]	NGP-Vol5-[156] လိုရင်းအကျဉ်းချုပ် မှတ်သားရန်	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[156] 应记取的要点扼要.md	matched
d8a0d737-6233-4b3f-88de-ec58c801fce8	2	0	[158]a	NGP-Vol5-[158]a ပဂုဏ ဖြစ်လေပြီ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[158]a 已成纯熟.md	matched
6233876b-8723-476f-9ccf-7e7fef04c1d6	2	0	[158]b	NGP-Vol5-[158]b မဟာဝိပဿနာ (၁၈) မျိုး (ဝိသုဒ္ဓိ၊၂၊၂၆၄။)	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[158]b 十八种大观（清净之道2,264.md	matched
f3ef30d0-7e85-478f-ae60-05d01a467d5a	2	0	[161]a	NGP-Vol5-[161]a အနိမိတ္တာနုပဿနာ အပ္ပဏိဟိတာနုပဿနာ သုည	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[161]a 无相随观、无愿随观、空随观.md	matched
925810d9-9553-45f6-9b50-b0f654ebeb94	2	0	[161]b	NGP-Vol5-[161]b အနိမိတ္တာနုပဿနာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[161]b 无相随观.md	matched
cdd4a1a6-17f5-4c94-8f88-9066a6b07712	2	0	[164]	NGP-Vol5-[164] အပ္ပဏိဟိတာနုပဿနာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[164] 无愿随观.md	matched
df37f042-e8c7-4237-8d13-2b45cdc0d5cd	2	0	[165]	NGP-Vol5-[165] သုညတာနုပဿနာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[165] 空随观.md	matched
9b1f8b5c-1cf5-4717-a8fc-5244eee0a7a3	2	0	[165]b	NGP-Vol5-[165]b အဓိပညာဓမ္မဝိပဿနာ	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[165]b 增上慧法观.md	matched
29ca47c9-7e97-4e8f-be7b-b1215fb6a90b	2	0	[165]c	NGP-Vol5-[165]c ယထာဘူတဉာဏဒဿန	vol_5/chinese/[1]b 道非道智见清净释 - 思惟智章/[144]a 七非色观法/[165]c 如实智见.md	matched
6a7874ad-e14f-43a8-8e43-868fba07b355	1	29	[167]a	[167]a ဥဒယဗ္ဗယဉာဏ်ခန်း	vol_5/chinese/[167]生灭智章/[167]a 生灭智章.md	matched
fea84008-93c7-446f-ba28-9f508c060ad6	2	0	[167]b	[167]b ပဋိသမ္ဘိဒါမဂ္ဂပါဠိတော်၌ ဟောကြားထားတေ	vol_5/chinese/[167]生灭智章/[167]b 在《无碍解道》巴利圣典中开示的方式.md	matched
6bbca6ce-eb11-49ff-bd7b-9b5030998108	2	0	[167]c	[167]c ဥဒယဗ္ဗယဒဿန (၂) မျိုး	vol_5/chinese/[167]生灭智章/[167]c 两种生灭洞见.md	matched
a5c95ba3-2788-4338-af26-f61cd998a2f9	2	0	[168]	[168] ပစ္စုပ္ပန်ဟူသည်မှာ	vol_5/chinese/[167]生灭智章/[168] 所谓现在.md	matched
0c4ce5eb-1695-406f-ad8a-6023b86421e6	2	0	[172]	[172] စဉ်းစားရန် အချက်များ	vol_5/chinese/[167]生灭智章/[172] 应当思考的要点.md	matched
03c349f3-5625-461d-badf-8eeee03b6848	2	0	[173]	[173] ဤ၌ ဆိုလိုသော သဘောတရား	vol_5/chinese/[167]生灭智章/[173] 此处所要说的本质法.md	matched
6347120b-d18e-4396-b754-393f99abb7b7	2	0	[175]	[175] အဓိပ္ပါယ်ယူဆပုံ	vol_5/chinese/[167]生灭智章/[175] 含义的理解方式.md	matched
5cb49e64-539a-4250-b6e3-7eb0474185fd	2	0	[177]	[177] ဘ၀ကို အဆုံးထား၍ ဟောကြားတော်မူရခြင်း	vol_5/chinese/[167]生灭智章/[177] 以有作为终点而开示.md	matched
bf10fd0a-1786-416e-a30a-c623a06cd8d1	2	0	[179]	[179] ရှုပုံစနစ်	vol_5/chinese/[167]生灭智章/[179] 观法体系.md	matched
c2a213e1-4cc7-4758-b16f-331efdd6ea72	2	0	[180]	[180] လက္ခဏာယာဉ်ကို တင်ပါ	vol_5/chinese/[167]生灭智章/[180] 请架设特相之车.md	matched
e5ae3aaa-7c94-428d-9b3f-910a8efdd457	2	0	[185]	[185] တူညီပုံကို ဤသို့ သဘောပေါက်ပါ	vol_5/chinese/[167]生灭智章/[185] 应当这样领会其相同之处.md	matched
0073e6e2-dcc3-4517-94a8-33d12bfbc845	2	0	[186]	[186] မြတ်သောအသက်ရှင်ခြင်း	vol_5/chinese/[167]生灭智章/[186] 崇高的活着.md	matched
c3ab5708-9955-4850-a439-d681c0a8661d	2	0	[187]a	[187]a ဥဒယဗ္ဗယ အကျယ် ရှုပွားနည်း - သမုဒယဓမ္	vol_5/chinese/[167]生灭智章/[187]a 生灭的详细观修方法 - 集法随观部分.md	matched
3664e01d-ac14-4097-8bdd-8d47b1375263	2	0	[187]b	[187]b ရူပက္ခန္ဓာ၌ ဥဒယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[187]b 色蕴中的生起观法 - 巴利圣典.md	matched
f99930bd-e677-43b7-9019-cf7fc98c95f0	2	0	[187]c	[187]c  ရူပက္ခန္ဓာ၌ ၀ယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[187]c 色蕴中的灭观法 - 巴利圣典.md	matched
aab19ace-1b2f-402a-8a6d-49737cb46ac5	2	0	[187]f	[187]f ဝေဒနာက္ခန္ဓာ၌ ၀ယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[187]f 受蕴中的灭观法 - 巴利圣典.md	matched
38e692c7-8239-4a16-87dc-350e28410135	2	0	[188]a	[188]a သညာက္ခန္ဓာ၌ ဥဒယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[188]a 想蕴中的生起观法 - 巴利圣典.md	matched
1869f5fe-aeb4-4692-a2fc-0f62f2d5abf1	2	0	[188]b	[188]b သညာက္ခန္ဓာ၌ ၀ယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[188]b 想蕴中的灭观法 - 巴利圣典.md	matched
39c05051-154f-40d0-9869-dedc324ccec4	2	0	[188]c	[188]c သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[188]c 行蕴中的生起观法 - 巴利圣典.md	matched
34ea9147-e787-4371-ba70-d581242b2b46	2	0	[188]d	[188]d သင်္ခါရက္ခန္ဓာ၌ ၀ယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[188]d 行蕴中的灭观法 - 巴利圣典.md	matched
95358253-bec2-47ef-8f60-7d34711ead2a	2	0	[189]a	[189]a ဝိညာဏက္ခန္ဓာ၌ ဥဒယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[189]a 识蕴中的生起观法 - 巴利圣典.md	matched
577138d0-5183-4d36-9b32-ad6ad3aefcaa	2	0	[189]b	[189]b ဝိညာဏက္ခန္ဓာ၌ ၀ယရှုပုံ - ပါဠိတော်	vol_5/chinese/[167]生灭智章/[189]b 识蕴中的灭观法 - 巴利圣典.md	matched
07ea6d50-c2f6-41c0-92f8-937241be1711	2	0	[192]	[192] နိဗ္ဗတ္တိလက္ခဏာ	vol_5/chinese/[167]生灭智章/[192] 转生相.md	matched
0627e2b1-3440-4c8e-9e81-7564f3bf5d14	2	0	[193]	[193] အဝိဇ္ဇာနိရောဓာ ရူပနိရောဓော	vol_5/chinese/[167]生灭智章/[193] 无明灭故色灭.md	matched
b86bc7c3-2e81-423c-80e1-9689f14680f4	2	0	[193]b	[193]b အရဟတ္တမဂ်ကို ရရှိမည့် အချိန်	vol_5/chinese/[167]生灭智章/[193]b 证得阿拉汉道的时刻.md	matched
edb885e1-c831-4026-8de1-a7ad09898146	2	0	[196]	[196] ဥပ္ပါဒနိရောဓ - အနုပ္ပါဒနိရောဓ	vol_5/chinese/[167]生灭智章/[196] 生起灭尽 - 不生灭尽.md	matched
f0ea1ce2-4c3a-4ba6-8a1e-1a3e47e304f1	2	0	[196]b	[196]b နိရောဓ (၅) မျိုး	vol_5/chinese/[167]生灭智章/[196]b 五种灭.md	matched
d6497aba-70cc-455e-88c3-e7fcf85e8b46	2	29	[197]a	[197]a သမုဒယဓမ္မာနုပဿီပိုင်း - ဥဒယဒဿန = အဖြစ်သက်သက် ရှုနည်း.md	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[197]a 集法随观篇 - 生起见 = 唯观生起的观法.md	matched
661c382a-ca4c-4256-8c2e-bbbd0013265c	3	0	[197]b	[197]b ပဋိသန္ဓေ - ရူပက္ခန္ဓာ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[197]b 结生 - 色蕴.md	matched
3e5b214d-c70d-464c-a04f-4ba29dea02f8	3	0	[198]	[198] ပဋိသန္ဓေ - ဝေဒနာက္ခန္ဓာ၌ ဥဒယရှုပုံ.md	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[198] 结生 - 受蕴中观生起的方式.md	matched
2e738b60-0e23-4516-ab6a-12a793d30bd6	3	0	[199]a	[199]a ပဋိသန္ဓေ - သညာက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[199]a 结生 - 想蕴中的生起观法.md	matched
94e927ac-09ca-41e2-a3ed-c4c26b9aa62c	3	0	[199]b	[199]b ပဋိသန္ဓေ - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[199]b 结生 - 行蕴中的生起观法.md	matched
a7f105eb-a2ad-4e59-8437-9417cc82050a	3	0	[199]c	NGP-Vol5-[199]c ပဋိသန္ဓေ - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[199]c 结生 - 行蕴中的生起观法.md	matched
e2f9da3f-5d7a-4d34-8402-b52672619e85	3	0	[200]a	NGP-Vol5-[200]a ပဋိသန္ဓေ - ဝိညာဏက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[200]a 结生 - 识蕴中的生起观法.md	matched
ecd5f266-c540-460d-8be8-b6c14660c17f	3	0	[200]b	NGP-Vol5-[200]b ဘဝင် - ရူပက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[200]b 有分 - 于色蕴中观生起之法.md	matched
42fbcbf0-fee1-49e7-bdbb-71cda692208c	3	0	[201]	NGP-Vol5-[201] ဘဝင် - ဝေဒနာက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[201] 有分 - 受蕴中的生起观法.md	matched
56bedb66-2aa1-4a0b-9658-2988bc96bf8f	3	0	[201]b	NGP-Vol5-[201]b ဘဝင် - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှုပုံ (ပထ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[201]b 有分 - 行蕴中的生起观法（第一种方法）.md	matched
bfec8afc-1c87-4857-9189-88b8f8134a4a	3	0	[202]c	NGP-Vol5-[202]c ဘဝင် - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှုပုံ (ဒုတိယနည်း)	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[202]c 有分 - 行蕴中的生起观法（第二种方法）.md	matched
a3c71878-a1c6-4143-a130-50e386f3000e	3	0	[203]a	NGP-Vol5-[203]a ဘဝင် - ဝိညာဏက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[203]a 有分 - 识蕴中的生起观法.md	matched
f4ab945f-bf74-4049-892e-1fa13ba8cd7b	3	0	[203]b	NGP-Vol5-[203]b ပဉ္စဒွါရာဝဇ္ဇန်း - ရူပက္ခန္ဓာ၌ ဥဒယရှ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[203]b 五门转向 - 色蕴中观生起的方式.md	matched
1f019f34-063e-46fa-87c2-356a5abcaef9	3	0	[203]c	NGP-Vol5-[203]c ရူပါရုံလိုင်း - ပဉ္စဒွါရာဝဇ္ဇန်း - ဝေဒနာက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[203]c 色所缘线 - 五门转向 - 受蕴中观生起的方式.md	matched
21285f3b-9bb1-4d27-b5f8-01ec494cfedf	3	0	[204]a	NGP-Vol5-[204]a ပဉ္စဒွါရာဝဇ္ဇန်း - သညာက္ခန္ဓာ၌ ဥဒယရှ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[204]a 五门转向 - 想蕴中观生起的方式.md	matched
b6228a22-d030-44f6-9d5d-e305b379b6ea	3	0	[204]b	NGP-Vol5-[204]b ပဉ္စဒွါရာဝဇ္ဇန်း - သင်္ခါရက္ခန္ဓာ၌ ဥ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[204]b 五门转向 - 行蕴中的生起观法（第一种方法）.md	matched
836287df-8f62-4af3-b9b8-f69dc28f2aa2	3	0	[204]c	NGP-Vol5-[204]c ပဉ္စဒွါရာဝဇ္ဇန်း - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှုပုံ (ဒုတိယနည်း)	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[204]c 五门转向 - 行蕴中的生起观法（第二种方法）.md	matched
c0ca7566-8363-4234-a4ad-8e98df78e1f3	3	0	[205]a	NGP-Vol5-[205]a ပဉ္စဒွါရာဝဇ္ဇန်း - ဝိညာဏက္ခန္ဓာ၌ ဥဒယ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[205]a 五门转向 - 识蕴中的生起.md	matched
23344846-9b2c-4b61-a385-3d887af97125	3	0	[205]b	NGP-Vol5-[205]b စက္ခုဝိညာဏ် - ဝေဒနာက္ခန္ဓာ၌ ဥဒယရှုပု	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[205]b 眼识 - 受蕴中的生起观法.md	matched
1a319a88-720e-407c-825e-98fccdea6219	3	0	[205]c	NGP-Vol5-[205]c စက္ခုဝိညာဏ် - သညာက္ခန္ဓာ၌ ဥဒယရှုပုံ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[205]c 眼识 - 想蕴中的生起观法.md	matched
8db859ca-a981-40d6-8470-97e9c07b833f	3	0	[206]a	NGP-Vol5-[206]a စက္ခုဝိညာဏ် - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှု	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[206]a 眼识 - 行蕴中的生起观法（第一种方法）.md	matched
85676328-b7f8-4839-857c-ae4c71e8299c	3	0	[206]b	NGP-Vol5-[206]b စက္ခုဝိညာဏ် - သင်္ခါရက္ခန္ဓာ၌ ဥဒယရှု	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[206]b 眼识 - 行蕴中的生起观法（第二种方法）.md	matched
0af0e8b0-fc2c-4a4f-b240-58d9e88203d3	3	0	[206]c	NGP-Vol5-[206]c စက္ခုဝိညာဏ် - ဝိညာဏက္ခန္ဓာ၌ ဥဒယရှုပု	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[206]c 眼识 - 识蕴中的生起观法.md	matched
c67a046f-35a9-4d1b-924d-a7e4ef9fa474	3	0	[207]a	NGP-Vol5-[207]a သမ္ပဋိ စ္ဆိုင်း - ဝေဒနာက္ခန္ဓာ၌ ဥဒယရ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[207]a 领受 - 受蕴中的生起观法.md	matched
0157383d-e641-46f2-8e72-913e240a6187	3	0	[207]b	NGP-Vol5-[207]b သမ္ပဋိ စ္ဆိုင်း - သညာက္ခန္ဓာ၌ ဥဒယရှု	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[207]b 领受 - 想蕴中的生起观法.md	matched
2a0ab4c6-626e-4be4-8181-4faaa15d5396	3	0	[207]c	NGP-Vol5-[207]c သမ္ပဋိ စ္ဆိုင်း သင်္ခါရက္ခန္ဓာ၌ ဥဒယရ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[207]c 领受 - 行蕴中的生起观法（第一种方法）.md	matched
908b5327-ebde-457a-9c59-43af171886b2	3	0	[208]a	NGP-Vol5-[208]a သမ္ပဋိ စ္ဆိုင်း သင်္ခါရက္ခန္ဓာ၌ ဥဒယရ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[208]a 领受 行蕴中的生起.md	matched
2f934bb9-6b5c-4539-957a-35ce065a8455	3	0	[208]b	NGP-Vol5-[208]b သမ္ပဋိ စ္ဆိုင်း - ဝိညာဏက္ခန္ဓာ၌ ဥဒယရ	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[208]b 领受 - 识蕴中的生起观法.md	matched
d821773a-4fe4-49fb-a25b-d11802952090	3	0	[209]a	NGP-Vol5-[209]a စက္ခုဒွါရဝီထိ - မဟာကုသိုလ် ဒုတိယဇော	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[209]a 眼门心路 - 大善第二速行.md	matched
7b77a79c-00d1-46a7-804e-254859401720	3	0	[209]b	NGP-Vol5-[209]b ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - မဟာကု	vol_5/chinese/[167]生灭智章/[197]a 集法随观篇 - 生起见 = 唯观生起的观法/[209]b 色所缘线 - 意门心路 - 大善.md	matched
4760885d-5e37-49f4-a848-c2fa3a902b43	2	20	[210]	[210]၀ယဓမ္မာနုပဿီပိုင်း		unmatched
bff7d79e-c327-4c15-991d-f732ea4814c9	3	0	[210]b	[210]b ၀ယဓမ္မာနုပဿီဟူသည်	vol_5/chinese/[167]生灭智章/[210]灭法随观篇/[210]b 所谓灭法随观者.md	matched
fdc81cf0-05ef-4e71-a172-14185f7f2b9a	3	0	[211]a	[211]a ပဋိသန္ဓေ - ရူပက္ခန္ဓာ၌ ၀ယရှုပုံ	vol_5/chinese/[167]生灭智章/[210]灭法随观篇/[211]a 结生 - 色蕴中的灭观法.md	matched
af4f4e49-6855-4c90-8b02-388355ec19e7	3	0	[212]a	[212]a ပဋိသန္ဓေ - ဝေဒနာက္ခန္ဓာ၌ ၀ယရှုပုံ	vol_5/chinese/[167]生灭智章/[210]灭法随观篇/[212]a 结生 - 受蕴中的灭观法.md	matched
4903886d-3a95-44a9-ad76-acfc8ffb05db	3	0	[212]b	[212]b ပဋိသန္ဓေ - သညာက္ခန္ဓာ၌ ၀ယရှုပုံ	vol_5/chinese/[167]生灭智章/[210]灭法随观篇/[212]b 结生 - 想蕴中的灭观法.md	matched
